Track 1_x,Track 1_y,Track 1_z,Track 02_x,Track 02_y,Track 02_z,Track 03_x,Track 03_y,Track 03_z,Track 04_x,Track 04_y,Track 04_z,Track 05_x,Track 05_y,Track 05_z,Track 06_x,Track 06_y,Track 06_z,Track 07_x,Track 07_y,Track 07_z,Track 08_x,Track 08_y,Track 08_z,Track 09_x,Track 09_y,Track 09_z,Track 10_x,Track 10_y,Track 10_z
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.375365446,-1.387299828,1.315638508,-0.295724573,-1.410706491,1.317044881,-0.602785452,-1.459597306,1.225977834,-0.67269658,-1.468052857,1.350833923,NaN,NaN,NaN,-0.766053722,-1.524959823,1.100539272,-0.833555358,-1.418325911,1.028077199,-0.671167195,-1.488845272,1.084715369,-0.626928347,-1.392520835,1.063214706,NaN,NaN,NaN
-0.31281853,-1.388714581,1.304089576,-0.230247793,-1.410982126,1.30564199,-0.532491663,-1.446617972,1.202833337,-0.611481101,-1.455082125,1.339107752,NaN,NaN,NaN,-0.702976415,-1.497179765,1.082991125,-0.760761488,-1.434631105,1.011088185,-0.605507073,-1.430567409,1.070338351,-0.554171093,-1.407418029,1.049232787,NaN,NaN,NaN
-0.247510844,-1.388717809,1.295668413,-0.165220422,-1.383212956,1.294108373,-0.469842529,-1.44799805,1.191276279,-0.55857708,-1.504621043,1.321270604,NaN,NaN,NaN,-0.635680135,-1.483618054,1.065694058,-0.689178327,-1.436285478,0.991058812,-0.532761695,-1.444469379,1.059333206,-0.48285175,-1.407608216,1.035181601,NaN,NaN,NaN
-0.186357708,-1.377212908,1.278033088,-0.104904013,-1.413014936,1.279560343,-0.406203768,-1.404998514,1.182681624,-0.486674219,-1.505366794,1.298214657,NaN,NaN,NaN,-0.573085542,-1.484469655,1.057121244,-0.625026321,-1.423551574,0.976638484,-0.470334449,-1.38822481,1.044840445,-0.418709814,-1.395494835,1.017777043,NaN,NaN,NaN
-0.125250752,-1.391421513,1.272422623,-0.048582673,-1.387541295,1.267588023,-0.350554789,-1.423043375,1.167800279,-0.434222079,-1.493695356,1.289024078,NaN,NaN,NaN,-0.517759126,-1.443471401,1.045201652,-0.578558281,-1.472281446,0.973074527,-0.407560189,-1.391034831,1.02734612,-0.357608098,-1.383632145,1.003205405,NaN,NaN,NaN
-0.064257568,-1.379289083,1.257770393,0.012375102,-1.375385323,1.2529395,-0.285743688,-1.366735914,1.156306465,-0.37580017,-1.481627007,1.274179904,NaN,NaN,NaN,-0.462525973,-1.431641413,1.036257003,-0.538030258,-1.462362121,0.972311314,-0.351163679,-1.364941307,1.018510407,-0.302208059,-1.400601906,0.994239055,NaN,NaN,NaN
-0.009041124,-1.368656488,1.242822614,0.067307431,-1.363732296,1.243941401,-0.228451725,-1.398171868,1.141530606,-0.305060257,-1.552001735,1.263277787,NaN,NaN,NaN,-0.406986691,-1.449306104,1.024305643,-0.493533502,-1.406990026,0.974864677,-0.292677755,-1.382325349,1.003750906,-0.244128671,-1.388804875,0.982498331,NaN,NaN,NaN
0.047890172,-1.371238327,1.228007258,0.125314971,-1.352416591,1.229157179,-0.17792262,-1.373637384,1.132312693,-0.233389215,-1.550027768,1.24916859,NaN,NaN,NaN,-0.356200658,-1.451775807,1.021081473,-0.448541313,-1.383488648,0.965426674,-0.24088567,-1.343473649,0.99471658,-0.185412793,-1.406070188,0.964748354,NaN,NaN,NaN
0.103056189,-1.360592424,1.213072765,0.182226974,-1.354785515,1.214349899,-0.127929088,-1.392305808,1.117122418,-0.172669726,-1.383520913,1.225091882,NaN,NaN,NaN,-0.303319554,-1.470111255,1.00598381,-0.390920696,-1.445875782,0.94448364,-0.187800566,-1.389342189,0.982574484,-0.135975607,-1.396323091,0.952543225,NaN,NaN,NaN
0.159389003,-1.402399131,1.204256506,0.236157584,-1.357237309,1.202363058,-0.062732874,-1.39136204,1.111699482,NaN,NaN,NaN,NaN,NaN,NaN,-0.249733985,-1.4441539,0.996993594,-0.328137699,-1.447495244,0.929963119,-0.133490258,-1.41980956,0.973503453,-0.08409936,-1.358847509,0.937596964,NaN,NaN,NaN
0.220297907,-1.348929083,1.195536975,0.290799904,-1.385315633,1.193426501,-0.003492665,-1.365958512,1.097016417,NaN,NaN,NaN,NaN,NaN,NaN,-0.194465626,-1.432683348,0.985086684,-0.265701976,-1.420572168,0.915536981,-0.074263825,-1.393584332,0.961877855,-0.032026688,-1.348168048,0.928546294,NaN,NaN,NaN
0.272943974,-1.363863565,1.189456909,0.349488879,-1.359329917,1.184642313,0.046464938,-1.383428672,1.084800786,NaN,NaN,NaN,NaN,NaN,NaN,-0.142010098,-1.448358681,0.981922168,-0.218345894,-1.395005043,0.915231363,-0.0211172,-1.368094561,0.955902594,0.017621714,-1.408101539,0.910123935,NaN,NaN,NaN
0.3238965,-1.406391646,1.177344112,0.401411127,-1.348337767,1.175518973,0.093736065,-1.401836893,1.069446266,NaN,NaN,NaN,NaN,NaN,NaN,-0.090017202,-1.435999101,0.978807581,-0.181136857,-1.385137525,0.920281538,0.029829587,-1.371221616,0.94673503,0.067855089,-1.383334526,0.904020327,NaN,NaN,NaN
0.372144376,-1.369806307,1.167996613,0.453296641,-1.337394679,1.16640138,0.144873433,-1.404958027,1.057296694,0.106754791,-1.338973444,1.177480756,NaN,NaN,NaN,-0.043681918,-1.425691374,0.972397392,-0.137489584,-1.402706794,0.91960506,0.08487434,-1.36016536,0.934864353,0.114327445,-1.332233516,0.900825726,NaN,NaN,NaN
0.422025141,-1.384792328,1.161756753,0.497457323,-1.353683413,1.159858494,0.199269361,-1.408686779,1.036372917,0.160655289,-1.341716116,1.165497216,NaN,NaN,NaN,0.007004774,-1.40220129,0.95731835,-0.083506109,-1.405684564,0.907608756,0.13439547,-1.309669514,0.925846644,0.176963675,-1.398921588,0.894980081,NaN,NaN,NaN
0.46838179,-1.375512424,1.149357358,0.542583663,-1.318720886,1.150381214,0.244567892,-1.412517561,1.026889019,0.213521785,-1.35790474,1.153465478,NaN,NaN,NaN,0.05937161,-1.392138981,0.942300926,-0.02811234,-1.395458691,0.889782945,0.181046831,-1.367344692,0.916223298,0.226931343,-1.373924776,0.891862634,NaN,NaN,NaN
0.50887136,-1.367244353,1.139627457,0.586891968,-1.335240883,1.140869138,0.294141282,-1.403426664,1.008720924,0.257728281,-1.375482398,1.143938861,NaN,NaN,NaN,0.107751874,-1.396661022,0.927017303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.550238525,-1.38395042,1.132921197,0.626285431,-1.339583676,1.134067092,0.338960015,-1.382402138,0.990342081,0.301360044,-1.407780792,1.125426294,NaN,NaN,NaN,0.149438884,-1.374741023,0.917450319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.586831684,-1.388889705,1.125957739,0.660992217,-1.332868134,1.124041628,0.384102887,-1.385598501,0.983842234,0.336479863,-1.442006186,1.106427089,NaN,NaN,NaN,0.189630515,-1.365189791,0.916700374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.623432888,-1.393738377,1.118994151,0.695412934,-1.325242626,1.119956344,0.418053476,-1.431833202,0.970620115,0.381908377,-1.405890081,1.096978781,NaN,NaN,NaN,0.218223763,-1.399162665,0.91214277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.65420281,-1.399515563,1.114693477,0.728271121,-1.343619315,1.112790536,0.454938027,-1.398726686,0.95783586,0.44436617,-1.444054821,1.088389111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.683850991,-1.380166948,1.110354831,0.758872997,-1.348905724,1.111463983,0.495515726,-1.429258372,0.947993752,0.498840471,-1.44681071,1.067463478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.711766047,-1.386615468,1.105900669,0.784749789,-1.343336248,1.106917226,0.530613495,-1.423157105,0.932034322,0.539166666,-1.398977291,1.060782904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.739689699,-1.392997119,1.101445899,0.81007852,-1.35135054,1.09637435,0.569063019,-1.478124055,0.930896839,0.574991084,-1.379450528,1.047862549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.763027034,-1.388939188,1.090798711,0.834338542,-1.371028431,1.091705689,0.601028473,-1.433527353,0.917926412,0.613023414,-1.319833762,1.044099261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.786221801,-1.384428746,1.083125793,0.862402462,-1.377700163,1.084282354,0.635163329,-1.477827936,0.907631189,0.646843012,-1.32609891,1.034016854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.815239149,-1.378914083,1.072794552,0.888278219,-1.372006787,1.079738954,0.658439392,-1.473097754,0.899969743,0.680080371,-1.383009369,1.023762843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.84089499,-1.42363207,1.065159749,0.9066703,-1.356892561,1.068859082,0.677863511,-1.44440667,0.889249062,0.715664996,-1.36326111,1.013837765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.863777097,-1.382275375,1.05457356,0.936036261,-1.387765767,1.061453975,0.7072416,-1.476781449,0.878734148,0.74558135,-1.381771075,1.009449871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.89185314,-1.388869643,1.047146607,0.961903243,-1.382020547,1.056914494,NaN,NaN,NaN,0.767584438,-1.352537899,1.001805845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.911127977,-1.447269123,1.039102466,0.986256129,-1.40119878,1.052232981,NaN,NaN,NaN,0.795488393,-1.358930061,0.997347124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.931624372,-1.443761891,1.028299355,1.009418345,-1.39659188,1.044567174,NaN,NaN,NaN,0.812831342,-1.355502564,0.992348267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.954685874,-1.4385869,1.023604663,1.026263006,-1.357065055,1.03666142,NaN,NaN,NaN,0.823360851,-1.27839304,0.993193344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.974892802,-1.43418646,1.018754363,1.045139954,-1.427263926,1.025567858,NaN,NaN,NaN,0.838537648,-1.313730858,0.981998387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.99221972,-1.480323333,1.01060023,1.065324722,-1.422871528,1.020719267,NaN,NaN,NaN,0.854262632,-1.335533518,0.976820914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.005995389,-1.489886629,1.005349361,1.08632558,-1.455285319,1.012812636,NaN,NaN,NaN,0.874110909,-1.381015263,0.971767068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.021881921,-1.511174917,1.000169098,1.100134058,-1.416063853,1.007740057,NaN,NaN,NaN,0.878672313,-1.355559999,0.96914198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.037297581,-1.496081575,0.992110232,1.116180019,-1.389060826,0.999778152,NaN,NaN,NaN,0.891017086,-1.426742953,0.969521651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.047598831,-1.469687844,0.986806406,1.108637257,-1.477033547,0.993076828,NaN,NaN,NaN,0.902186881,-1.387608184,0.964333923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.056420111,-1.468277001,0.981327927,1.12115493,-1.511652675,0.984672095,NaN,NaN,NaN,0.912552413,-1.361212994,0.959057252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.061663106,-1.480082932,0.97560062,1.118720552,-1.562759515,0.975372117,NaN,NaN,NaN,0.920059761,-1.335666533,0.953628084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.064200732,-1.493116094,0.966734869,1.113312666,-1.516275367,0.969305805,NaN,NaN,NaN,0.92110814,-1.324091733,0.947789334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.062877228,-1.518526996,0.963567753,1.11758867,-1.49068148,0.969649697,NaN,NaN,NaN,0.921383954,-1.325001868,0.941852668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.061550302,-1.543999425,0.960396833,1.120576083,-1.490351623,0.966831171,NaN,NaN,NaN,0.920887892,-1.338395723,0.93581328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.058837616,-1.54525342,0.957257263,1.122711786,-1.501956998,0.966896212,NaN,NaN,NaN,0.91468878,-1.303109604,0.935646386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.055387815,-1.559051512,0.954019562,1.121287228,-1.477977147,0.966924425,NaN,NaN,NaN,0.914826786,-1.303562217,0.932679154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.048198346,-1.585819295,0.953505213,1.120716799,-1.490804991,0.963854309,NaN,NaN,NaN,0.914053243,-1.316035095,0.932575838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.039627489,-1.588279081,0.953027366,1.111600719,-1.506011826,0.960306525,NaN,NaN,NaN,0.904256415,-1.344093739,0.925954453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.032698812,-1.616093079,0.946540387,1.103773068,-1.495955322,0.959926249,NaN,NaN,NaN,0.894303953,-1.371826635,0.92229562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.023371948,-1.581031824,0.949186829,1.093926261,-1.523645789,0.956279877,NaN,NaN,NaN,0.869497203,-1.365822608,0.920974274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.002329295,-1.513126062,0.945372732,1.076962109,-1.528869816,0.952347251,NaN,NaN,NaN,0.857251104,-1.432179362,0.914007235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.985163785,-1.568060316,0.941190407,1.061515918,-1.558814849,0.945392385,NaN,NaN,NaN,0.839343293,-1.44944062,0.912940973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.965987875,-1.611979569,0.933953557,1.038793921,-1.515871309,0.94436037,NaN,NaN,NaN,0.816388888,-1.455082616,0.914642735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.942068174,-1.59483023,0.926753923,1.017753826,-1.498020428,0.937332208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.92181415,-1.564013107,0.919827889,0.992989206,-1.492959256,0.93302437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.891300264,-1.648324198,0.917730296,0.962805406,-1.490316795,0.922441778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.8663057,-1.642979644,0.91639551,0.931430462,-1.498908098,0.920687632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.829581347,-1.603390696,0.911606005,0.900176155,-1.507993923,0.915951994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.79695645,-1.624507855,0.91570375,0.86796512,-1.529424016,0.914084219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.757648429,-1.623105999,0.913568442,0.830669887,-1.539302351,0.914987359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.719486911,-1.647046934,0.911366408,0.788826009,-1.575891897,0.915508059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.677143513,-1.645979203,0.912059146,0.742540275,-1.550204692,0.916104914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.629234218,-1.685564296,0.912246866,0.701585396,-1.574507147,0.913750628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.577163605,-1.661168353,0.912527009,0.662421092,-1.610912794,0.914426277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.522614443,-1.677742674,0.906474499,0.599111717,-1.628639966,0.913882589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.464992521,-1.694812455,0.903248762,0.541751497,-1.645792129,0.907676247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.401537338,-1.713738155,0.899695681,0.475532864,-1.585839963,0.904364442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.341910623,-1.718136959,0.89642315,0.422057564,-1.66858209,0.895041642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.272419807,-1.738518956,0.895536938,0.350978941,-1.676059692,0.891127844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.207946205,-1.772947147,0.885840703,0.286323087,-1.708193089,0.890440113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.13958294,-1.82405762,0.869816757,0.223364843,-1.753937745,0.889781976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.066323783,-1.818990384,0.865846337,0.149151189,-1.762741601,0.885691527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.00690563,-1.910934071,0.873429466,0.073769468,-1.855519024,0.884132209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.078008632,-1.949163912,0.866340057,-0.000974097,-1.86404431,0.8860406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.147980168,-2.000447167,0.868306405,-0.080124933,-1.860679521,0.881740788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.220800242,-1.97864842,0.87652738,-0.164005658,-1.742526471,0.880737208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.312289998,-1.97793251,0.880606353,-0.236389459,-1.923858245,0.881971321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.388659543,-2.003029329,0.87935236,-0.31577353,-1.91969094,0.880679972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.463249961,-2.07467236,0.871936971,-0.388742918,-1.973594921,0.876457281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.550436438,-2.088621826,0.873178386,-0.470789065,-2.061444419,0.874613274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.637457928,-2.103729513,0.868366391,-0.566780746,-2.078295132,0.875361579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.724668275,-2.11831127,0.866577885,-0.645350853,-2.183069339,0.876694794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
